0.05	0.8809955	-0.119859444444	-0.631067067901	-0.0523598775598	-0.93084226773	4.04011400925
0.1	0.876022	-0.148680972222	-0.67527066358	-0.10471975512	-0.756309342531	4.78349498695
0.15	0.8679615	-0.188192666667	-0.665689953704	-0.13962634016	-0.494509954732	5.71433725468
0.2	0.8569855	-0.223426388889	-0.506914830247	-0.157079632679	-0.174532925199	6.4372483214
0.25	0.844809	-0.244006388889	-0.224850262346	-0.157079632679	0.174532925199	6.63117379384
0.3	0.8319465	-0.247436388889	0.109632962963	-0.13962634016	0.513902501976	6.16790738745
0.35	0.819427	-0.233716388889	0.459450617284	-0.10471975512	0.824183257886	4.91277863524
0.4	0.807765	-0.200750277778	0.784506635802	-0.0523598775598	1.02780500395	2.98968436684
0.45	0.7986755	-0.151491666667	1.02328333333	0	1.15385656104	0.307048664703
0.5	0.79233	-0.0941344444444	1.16127731481	0.0698131700798	1.10537519293	-3.18360983929
0.55	0.7890715	-0.0318227777778	1.21076882716	0.12217304764	0.814486984264	-6.10865238198
0.6	0.789243	0.0292502777778	1.19356589506	0.157079632679	0.39754721851	-7.14292156835
0.65	0.791987	0.0895611111111	1.11432654321	0.157079632679	0.0387850944888	-6.82509926629
0.7	0.7983325	0.145012777778	0.937374537037	0.157079632679	-0.252103114177	-6.69581561799
0.75	0.807079	0.187030277778	0.67784845679	0.13962634016	-0.649650332687	-6.01707646444
0.8	0.817712	0.213231666667	0.394344135802	0.0872664625997	-0.940538541352	-3.7707730753
0.85	0.8288595	0.226284722222	0.105281944444	0.0349065850399	-1.02780500395	-1.36286512579
0.9	0.8408645	0.225236666667	-0.209187654321	-0.0174532925199	-1.03750127757	0.48481368111
0.95	0.8521835	0.205418888889	-0.52005787037	-0.0698131700798	-0.989019909463	2.44022886158
1	0.861959	0.171309444444	-0.786888580247	-0.12217304764	-0.814486984264	4.70269270676
1.05	0.869848	0.124051666667	-0.98956558642	-0.157079632679	-0.504206228354	6.65810788724
1.1	0.87465	0.0691716666667	-1.11670848765	-0.174532925199	-0.126051557088	7.94555755152
1.15	0.8768795	0.0103852777778	-1.18578487654	-0.174532925199	0.339369576777	7.96171800755
1.2	0.8758505	-0.0516405555556	-1.18843148148	-0.13962634016	0.766005616153	5.99552918972
1.25	0.8717345	-0.112808888889	-1.08966018519	-0.0872664625997	0.979323635841	3.13512847117
1.3	0.8641885	-0.165211666667	-0.887300771605	-0.0349065850399	1.03750127757	0.888825082034
1.35	0.8545845	-0.2032275	-0.63370308642	0.0174532925199	1.03750127757	-0.845730532602
1.4	0.843437	-0.229238333333	-0.352316049383	0.0698131700798	0.979323635841	-2.95197663609
1.45	0.831089	-0.240195277778	-0.0307006172839	0.12217304764	0.775701889775	-5.52148914597
1.5	0.818741	-0.233906944444	0.323044598765	0.157079632679	0.378154671265	-7.14830838703
1.55	0.8069075	-0.208181944444	0.678060185185	0.157079632679	0	-7.45535705173
1.6	0.797132	-0.163591944444	0.97712654321	0.157079632679	-0.378154671265	-7.14292156835
1.65	0.7901005	-0.106806388889	1.19250725309	0.12217304764	-0.775701889775	-5.48378141522
1.7	0.786156	-0.0417316666667	1.33462993827	0.0698131700798	-0.979323635841	-2.768824801
1.75	0.7856415	0.0297266666667	1.39163780864	0.0174532925199	-1.02780500395	-0.371690488851
1.8	0.7890715	0.102137777778	1.33256558642	-0.0349065850399	-0.998716183086	1.69684788388
1.85	0.796103	0.168165277778	1.14867947531	-0.0872664625997	-0.853272078753	3.58762124021
1.9	0.806393	0.221616111111	0.854853395062	-0.12217304764	-0.639954059065	5.32217685485
1.95	0.819084	0.255820833333	0.498726234568	-0.157079632679	-0.31028075591	6.67426834327
2	0.8326325	0.272303888889	0.110786882716	-0.157079632679	0.0969627362219	6.65810788724
2.05	0.8470385	0.269064444444	-0.319339351852	-0.13962634016	0.378154671265	5.97936873368
2.1	0.860587	0.2409575	-0.752429783951	-0.12217304764	0.688435427176	5.11747774505
2.15	0.8720775	0.190365	-1.11146820988	-0.0698131700798	0.950234814975	3.06509982835
2.2	0.880138	0.125290277778	-1.36723611111	-0.0174532925199	1.01810873033	0.479426862431
